,hours_machine,idle_percentage,operating_percentage,total_fuel,gal_hour,shovel,performance,coal_prod,waste_prod,haul_truck_15.0m3,haul_truck_24.0m3,haul_truck_25.0m3,haul_truck_27.0m3,truck_trips_15.0m3,truck_trips_24.0m3,truck_trips_25.0m3,truck_trips_27.0m3,rainfall_mm
183,9.961,6.49617496,98.4768606,0.8,10.630146132,Sany 320-2,197.9,282.352,3162.0,8,1,1,4,56.0,16,42,31.0,1.4
184,11.002,8.46568667,74.68871899,33.467395083,13.47769287,LiuGong 349-6,192.9,445.488,15436.0,8,0,1,5,457.0,4,68,245.1,0.2
185,12.391,25.14260181,93.69501054,67.352094268,9.380705349,Sany 320-2,248.2,241.205,9650.1,7,1,1,5,61.7,80,40,48.6,0.0
186,10.505,25.36533272,21.44893075,24.495406542,7.882038219,Sany 320-1,211.3,438.605,7473.1,6,1,1,4,56.0,49,23,58.9,22.2
187,11.102,14.14883838,84.700365,60.41949633,2.173866917,Sany 320-2,95.5,263.363,8922.1,9,2,0,3,153.3,45,14,45.9,1.0
188,19.1,11.0,89.0,167.6,8.7,Hidromek 390-4,183.1,410.55,12355.0,8,0,1,5,318.0,0,55,230.0,0.0
189,6.7,11.9,88.1,61.5,9.0,JCB 390-10,211.4,261.375,5125.0,6,1,1,2,130.0,42,37,46.0,6.0
190,22.148,15.09271309,92.2857431,138.969443649,14.3591,Hidromek 390-4,121.5,440.002,15436.0,10,1,1,5,231.1,8,50,268.2,0.0
191,7.515,2.18922552,59.67485251,168.483540259,8.83821348,Hidromek 390-9,201.5,300.097,6949.7,7,0,1,4,457.0,65,68,193.4,0.5
192,15.006,15.5688965,68.49863582,117.899604432,11.138879211,Hidromek 390-9,335.1,545.7,9537.0,8,1,1,6,457.0,0,57,164.1,1.5
193,11.738,10.4302026,90.83080925,120.678044635,9.958447435,Hidromek 390-4,311.7,203.26,7968.6,6,1,1,6,128.2,1,50,31.0,1.3
194,12.213,5.04130311,82.43891258,0.8,10.760483973,Sany 320-1,188.9,258.293,9216.4,11,1,1,5,56.0,78,13,32.3,2.4
195,22.148,42.06259281,79.18937868,38.933873032,6.091783053,Sany 320-2,49.5,68.85,7860.9,7,0,1,5,379.7,96,21,31.0,27.8
196,10.948,10.44861021,82.7477281,41.247388385,2.589735104,Sany 320-2,274.6,134.904,6641.9,6,1,1,3,104.8,92,29,47.4,14.7
197,16.497,15.91710431,85.70539847,168.669743686,4.579475922,LiuGong 349-6,91.4,320.313,15331.6,11,1,1,5,383.4,32,52,191.5,0.1
198,7.777,16.88214254,72.97146476,54.620466278,7.692920584,Sany 320-1,269.5,143.346,10816.3,7,3,1,2,144.0,67,0,95.4,33.8
199,17.195,8.21434913,80.67006405,32.895134642,9.509432404,Hidromek 390-9,312.2,453.123,10124.1,9,0,1,6,391.7,8,45,222.7,41.2
200,11.722,11.59107225,78.47738877,102.786960674,9.971565176,JCB 360-14,193.9,113.498,9090.9,6,2,0,3,141.8,32,11,112.0,3.4
201,11.679,10.97897076,80.97081924,47.672366803,10.804372386,LiuGong 349-6,228.4,252.026,13990.5,9,0,1,5,454.4,0,36,180.4,0.0
202,4.482,81.0,19.0,7.125,1.5897,XCMG 336-8,240.8,183.6,3847.0,6,2,1,2,115.0,29,16,38.0,3.3
203,10.367,14.14910816,85.10950585,89.396140639,5.107573555,LiuGong 360-13,89.0,107.125,5754.3,7,2,1,1,56.0,98,13,118.1,6.9
204,20.859,13.31020288,85.30754943,112.475883668,10.329488566,Hidromek 390-4,183.1,187.971,14000.3,8,1,1,6,457.0,56,58,63.9,1.8
205,11.148,27.60286491,86.38761666,127.94215821,13.606405219,Sany 320-2,484.2,83.229,8408.5,11,3,1,3,192.0,88,25,31.0,0.0
206,8.374,2.86974462,86.36905407,119.198544496,9.426294693,XCMG 336-8,203.4,68.85,3162.0,9,1,1,4,56.0,34,0,106.6,0.0
207,13.162,21.25883942,70.43562829,78.969942704,10.303179544,Sany 320-2,188.1,68.85,6178.6,4,1,1,3,94.8,7,38,94.2,3.2
208,6.994,13.57758517,69.96070766,59.234520445,9.655428987,Sany 320-1,172.9,298.236,10303.7,5,0,1,6,457.0,0,62,280.0,0.0
209,9.308,33.60141384,73.5735587,17.030206788,5.785338082,XCMG 336-3,207.1,199.001,7970.5,9,3,1,3,56.0,73,6,31.0,0.0
210,10.238,14.2701089,73.81976145,27.870105113,9.257876058,XCMG 336-3,208.1,157.063,6154.2,7,2,1,3,56.0,98,22,31.0,4.0
211,19.554,15.78622531,95.95417163,126.664970814,8.826756817,Hidromek 390-4,150.9,483.342,6055.7,9,1,0,1,392.1,48,33,192.7,1.8
212,9.671,27.20461659,80.79925786,57.824329614,10.198518419,Sany 320-1,300.0,172.868,7690.5,6,3,0,3,56.0,50,0,88.4,0.0
213,16.512,8.22108138,85.10503755,112.756926641,1.896423437,Hidromek 390-9,195.6,68.85,6183.3,7,3,1,3,56.0,98,0,64.7,3.5
214,16.99,19.30103286,86.89974738,68.786408733,6.890960112,XCMG 336-3,202.6,177.514,7011.0,8,2,1,2,299.6,67,41,75.7,0.9
215,22.148,7.53342271,78.09467778,170.562910366,10.276951517,LiuGong 349-6,209.6,531.308,14952.0,11,0,1,5,457.0,41,68,119.1,0.0
216,11.241,12.77116234,82.55574742,81.017084146,7.960419553,LiuGong 349-6,237.6,155.818,7622.1,7,0,1,4,301.3,10,46,44.5,0.0
217,9.905,17.70784684,88.4681252,222.755042205,10.829010818,JCB 360-14,199.4,458.684,10406.7,5,0,1,6,240.4,5,27,280.0,14.6
218,9.752,12.9544316,93.76389608,97.898327638,6.966972493,Sany 320-1,221.6,166.473,4311.6,10,3,0,3,56.0,45,49,99.1,59.9
219,10.388,5.21672737,96.17208805,65.861271481,8.840194387,XCMG 336-3,216.3,68.85,8639.6,11,3,1,3,124.6,51,19,31.0,35.9
220,16.782,15.43628034,76.48932296,216.823889886,6.327184387,LiuGong 349-6,204.9,213.673,6708.6,11,0,1,3,335.8,41,27,259.4,0.0
221,9.746,30.1830086,85.03466572,41.207305353,2.705514902,XCMG 336-3,204.1,136.686,10560.9,6,2,1,2,56.0,98,31,151.8,62.9
222,15.498,11.44063217,93.56500779,200.829041713,3.053062899,XCMG 336-3,219.2,268.969,9084.9,8,0,0,1,391.2,85,10,61.0,0.6
223,9.4,16.0,84.0,75.4,7.9,Hidromek 390-9,189.9,242.25,4867.0,5,1,1,1,150.0,34,31,38.0,1.2
224,6.637,30.0,70.0,46.8749,7.0627,XCMG 336-8,240.8,313.65,14763.5,11,1,1,4,445.0,54,53,202.5,2.0
225,21.622,11.90457048,100.0,17.790708459,10.641235742,XCMG 336-8,247.8,88.652,9137.5,7,1,1,4,450.2,25,45,31.0,0.0
226,9.545,8.9142434,89.44436796,3.964913669,11.243290691,Hidromek 390-4,200.4,68.85,5277.3,6,2,1,2,181.0,48,19,76.5,14.7
227,7.916,30.18794915,84.6909908,119.29275538,4.434536773,XCMG 336-3,233.8,148.567,8898.7,4,1,1,4,226.8,44,19,31.0,1.4
228,11.555,15.94994079,34.28922456,129.630920414,4.988321981,JCB 360-14,221.7,68.85,8468.2,7,2,0,2,56.0,51,0,71.5,0.0
229,9.24,19.40388258,96.79675108,149.61856428,4.588187944,Sany 320-1,323.1,258.686,4476.6,4,3,0,4,178.4,28,19,39.6,0.2
230,9.4,4.3,95.7,88.1,9.4,Hidromek 390-4,178.7,229.5,8631.0,10,3,0,4,235.0,80,0,118.0,0.0
231,19.193,17.35680751,82.64319249,190.0493743,9.902015023,LiuGong 349-6,289.1,75.225,13716.0,8,0,1,5,391.0,0,57,238.0,0.0
232,10.875,39.4525715,86.42371741,232.46,12.136640022,Sany 320-2,115.2,360.067,15436.0,9,0,1,6,457.0,11,68,31.0,1.3
233,8.896,15.0,85.0,32.3751,3.6393,Sany 320-2,113.7,232.05,5692.0,9,0,1,4,183.0,0,25,86.0,3.3
234,16.242,20.8390881,74.68758937,232.46,11.357481472,LiuGong 349-6,145.4,338.185,15436.0,10,0,1,5,457.0,72,53,144.6,0.0
235,11.241,29.61179358,93.59280139,182.861471879,5.593221225,Sany 320-2,206.9,263.742,14659.1,6,0,0,4,134.7,33,26,31.0,0.9
236,12.188,15.71336134,75.47399351,26.897954999,11.303661841,JCB 390-10,76.9,128.267,7737.3,9,2,0,6,129.1,37,22,31.0,1.4
237,8.032,20.91876643,98.4457334,45.670949948,2.263557558,Sany 320-2,228.4,145.673,5285.9,9,0,1,3,204.6,85,24,90.7,0.6
238,15.502,12.97549507,93.28020216,42.093101489,7.695710706,JCB 360-14,111.2,144.508,11277.5,4,2,1,4,229.2,45,55,168.2,57.6
239,17.9,8.9,91.1,160.5,8.9,Hidromek 390-4,271.2,424.575,11214.0,8,1,1,5,236.0,51,42,200.0,13.9
240,18.406,17.12804485,79.12493512,26.562865581,9.238970399,LiuGong 349-6,124.3,126.397,15436.0,5,0,1,5,219.9,39,46,269.3,0.0
241,10.493,33.71451195,86.97761125,65.459066901,7.936657964,XCMG 336-3,122.5,171.843,11233.1,11,3,0,2,157.8,48,30,64.9,50.4
242,19.4,9.3,90.7,168.8,8.6,Hidromek 390-4,236.9,427.125,13102.0,9,0,1,5,333.0,0,64,241.0,0.0
243,11.639,24.19793355,83.82963896,76.757669437,1.513316521,XCMG 336-3,224.1,192.511,10084.4,9,2,1,3,65.2,90,17,36.9,2.7
244,10.277,13.72384542,78.19989433,26.011497784,4.701438217,Sany 320-1,205.3,82.333,7943.2,10,3,0,4,64.3,95,23,48.9,28.6
245,13.669,5.81333524,73.00998718,7.345314053,9.372865539,Hidromek 390-4,213.5,174.058,4516.9,6,1,1,3,126.8,55,0,31.0,0.0
246,9.32,7.29016047,86.43796715,46.850259364,7.288600807,Sany 320-1,349.1,68.85,6883.1,6,1,1,4,56.0,21,18,114.1,0.3
247,15.368,2.1191272,99.20907233,152.126774518,7.191354986,LiuGong 349-6,203.2,68.85,6278.6,5,1,1,3,457.0,31,5,44.6,0.8
248,9.251,22.0,78.0,31.125,3.3645,Sany 320-1,202.5,153.0,7494.0,6,3,1,4,131.0,83,27,106.0,1.2
249,17.567,19.13250368,80.15573401,232.46,14.3591,Hidromek 390-4,81.9,404.985,15436.0,11,0,1,5,457.0,4,67,280.0,0.0
250,8.824,11.98832383,88.41496219,10.918668745,4.470676987,JCB 390-10,65.0,89.474,3162.0,6,3,1,3,186.2,29,19,31.0,0.7
251,16.615,29.0,71.0,42.5,2.5579,Sany 320-1,202.5,313.65,14763.5,11,1,1,4,445.0,54,53,202.5,2.0
252,10.761,3.31477071,98.42454499,50.58831597,6.309599875,Sany 320-1,376.1,68.85,9968.2,6,2,1,4,56.0,48,5,51.1,1.8
253,6.8,5.9,94.1,64.4,9.3,Hidromek 390-4,183.9,89.25,3162.0,7,1,1,4,76.0,13,9,55.0,5.8
254,9.796,23.6365988,77.25843604,57.186815832,7.702850279,Sany 320-1,245.2,68.85,7143.2,10,3,1,2,103.0,81,12,72.3,0.0
255,7.847,20.20570507,87.65496555,28.103283245,3.263683894,Sany 320-1,212.1,168.993,7724.8,5,1,0,3,56.0,83,11,93.9,45.6
256,11.948,4.44493366,90.07676086,28.581675832,11.991786134,Hidromek 390-4,147.2,327.933,10170.1,9,1,1,5,66.1,0,68,259.2,0.0
257,11.408,26.46627889,70.73948211,73.539462193,11.022136121,Hidromek 390-4,310.2,430.499,5764.9,9,0,1,6,432.8,98,40,270.7,0.0
258,19.737,28.6572341,67.93797907,61.277694199,10.15126488,LiuGong 349-6,264.8,261.081,13733.3,8,2,1,5,457.0,3,7,120.2,0.8
259,10.934,6.70878073,87.09488305,70.991693595,11.221790191,Hidromek 390-4,110.6,68.85,8567.2,9,0,0,1,299.7,48,15,31.0,0.0
260,17.342,7.24697844,66.43934614,75.392594831,11.125602972,LiuGong 349-6,188.6,199.891,15436.0,9,0,1,5,457.0,79,49,153.7,0.0
261,11.662,16.77917239,81.39568469,232.46,14.195113267,Hidromek 390-9,217.6,324.849,15436.0,7,1,0,6,376.3,4,45,150.3,0.0
262,11.41,26.11637637,89.99943407,98.876274576,13.710754743,Hidromek 390-4,65.9,449.638,15436.0,10,1,1,6,407.0,91,38,31.0,0.0
263,13.288,19.32308263,60.23746508,75.358521925,14.3591,JCB 360-14,277.6,307.187,7558.4,6,1,1,2,285.6,61,2,163.1,12.3
264,8.004,48.93406252,87.27348908,67.954828208,10.556542237,Hidromek 390-9,380.8,204.145,6200.0,7,1,1,6,108.0,98,40,94.7,3.1
265,21.144,3.7112742,100.0,80.346291877,4.202929748,Hidromek 390-9,91.7,150.961,6946.2,9,2,0,2,225.5,98,46,76.9,1.8
266,11.793,15.42992334,81.04655742,220.030805768,9.403560139,Sany 320-2,197.3,264.521,9063.2,9,0,1,2,396.9,23,13,52.2,1.8
267,12.308,20.7233006,92.21978005,119.155337502,8.169283458,Hidromek 390-9,204.8,122.748,7636.8,10,1,1,3,253.1,0,68,35.6,13.6
268,8.747,14.44016431,97.38406781,34.165780106,11.014740005,XCMG 336-3,282.9,158.996,10002.1,6,1,1,2,183.4,98,30,112.1,9.7
269,9.347,23.51389048,51.14674949,163.684404016,3.919624614,Hidromek 390-9,97.3,112.515,9017.3,8,3,1,5,122.8,26,34,176.9,0.0
270,8.077,3.68773928,88.97745282,78.086413745,9.420559035,Hidromek 390-9,225.9,354.051,9229.2,6,0,1,4,274.7,81,48,31.0,46.1
271,9.4,9.6,90.4,85.3,9.0,Hidromek 390-9,186.0,198.9,8946.0,10,3,0,3,309.0,84,0,85.0,0.0
272,9.69,16.91271538,92.43937596,56.484750645,5.640963144,JCB 390-10,207.0,85.505,7752.5,7,2,1,2,56.0,98,9,100.5,44.1
273,18.533,17.32803867,88.94391786,73.704155995,7.993485577,Hidromek 390-9,187.5,423.011,15436.0,9,0,1,4,406.5,55,68,183.3,2.4
274,12.0,23.03877538,83.87144142,105.797942807,14.061715182,XCMG 336-3,311.2,107.942,7415.4,7,2,1,4,56.0,63,29,121.8,2.3
275,7.843,14.12916619,92.18205765,114.582303255,8.207669849,LiuGong 349-6,365.7,68.85,6914.9,10,3,1,3,163.3,59,9,151.2,0.9
276,11.575,27.35029766,88.26483719,88.568006348,4.601096851,JCB 390-10,212.8,68.85,8692.4,8,0,0,3,115.7,94,40,44.5,14.0
277,16.481,4.84578255,96.4731223,62.351164618,8.405133417,XCMG 336-8,82.0,132.036,3162.0,6,2,1,3,267.6,13,30,206.9,2.8
278,11.2,6.2,93.8,116.1,10.3,JCB 360-14,272.6,365.925,14414.0,11,1,1,4,457.0,57,50,183.0,1.5
279,11.293,37.13138961,94.04451309,39.061058918,4.44333904,Hidromek 390-4,200.8,150.041,6315.4,10,1,1,6,56.0,26,0,57.7,1.8
280,20.507,23.84087231,75.74180132,51.959343267,8.094506547,Sany 320-1,351.4,458.862,10438.8,5,1,1,5,450.1,37,44,246.9,0.0
281,12.387,28.31580858,85.71992319,126.783968383,8.726040594,XCMG 336-3,184.8,438.395,10294.1,7,1,1,4,457.0,43,14,172.4,1.5
282,11.98,16.2350916,81.68478129,232.46,9.433272609,XCMG 336-3,117.3,186.729,15047.4,9,0,1,6,199.3,89,63,104.8,0.0
283,18.8,11.7,88.3,163.7,8.6,Hidromek 390-4,255.3,290.7,9506.0,9,1,1,6,254.0,36,41,141.0,0.5
284,8.009,19.64804884,91.31161271,71.542227402,10.788014731,Sany 320-1,179.9,130.071,8757.1,9,3,1,2,146.5,95,11,31.0,3.1
285,15.637,16.42042531,73.02372127,120.048041711,10.819887615,JCB 390-10,191.5,68.85,3162.0,9,0,1,2,92.1,73,41,113.3,0.9
286,11.484,24.18750954,74.83914263,110.946996163,5.539651298,JCB 390-10,168.7,133.356,10699.4,7,2,1,2,156.9,96,20,31.0,2.5
287,7.518,16.0,84.0,53.6251,7.1329,XCMG 336-3,206.4,265.2,4912.0,7,1,1,1,133.0,38,37,40.0,2.0
288,12.072,14.46466247,79.31233757,130.801583412,4.007330394,Hidromek 390-9,239.0,450.931,15409.0,11,0,1,5,379.4,46,68,198.4,0.0
289,20.578,20.79574005,75.84454644,7.341024223,12.156343068,Hidromek 390-4,47.4,441.825,14489.7,8,1,1,6,388.5,0,29,280.0,0.0
290,8.854,8.19363839,91.05751948,54.995003273,10.442523349,JCB 390-10,178.0,181.659,8755.0,8,1,1,6,259.8,0,5,65.3,4.1
291,11.361,19.67217604,80.54318561,73.759739935,5.863578379,JCB 390-10,214.0,153.456,14412.8,9,2,1,3,123.0,50,16,42.7,0.0
292,6.9,5.8,94.2,66.4,9.4,JCB 390-10,211.4,265.2,4912.0,7,1,1,1,133.0,38,37,40.0,2.0
293,11.278,12.75458632,70.33660441,7.769379216,10.285824563,Hidromek 390-9,198.1,137.309,4884.5,9,1,0,2,56.0,58,39,117.2,3.1
294,10.824,21.34020403,91.27614677,74.36984697,10.239694718,LiuGong 349-6,124.8,163.203,7526.6,7,2,1,3,136.3,60,19,34.4,0.2
295,10.363,7.15955344,93.54683625,232.46,10.772209201,Hidromek 390-4,210.3,332.773,10547.9,6,1,1,2,457.0,0,57,83.0,50.6
296,10.999,18.48278321,95.02516614,142.953538366,12.026691479,Hidromek 390-4,206.2,306.134,15436.0,8,1,1,6,378.1,62,20,31.0,14.0
297,9.402,13.55571778,82.50671757,85.132776432,3.309658599,Hidromek 390-9,222.6,68.85,7717.9,7,2,1,2,56.0,72,0,124.3,1.6
298,9.986,12.46585658,95.12528126,23.034560483,10.122610846,Hidromek 390-4,180.5,327.85,8218.0,10,0,1,4,409.4,25,68,173.0,39.0
299,22.148,21.19648725,75.66491505,232.46,13.439149341,LiuGong 349-6,464.0,449.047,15436.0,5,1,1,6,60.3,88,48,239.5,26.7
300,19.5,14.8,85.2,230.1,11.8,LiuGong 349-6,313.5,251.175,13027.0,9,1,1,6,325.0,44,43,223.0,0.0
301,14.416,16.55331584,86.76001898,16.517814223,8.777243552,Sany 320-1,472.8,180.738,13715.9,8,1,1,4,227.2,89,27,126.8,1.3
302,9.5,9.5,90.5,83.0,8.7,Hidromek 390-4,201.9,118.575,8230.0,9,3,1,3,232.0,72,28,86.0,0.0
303,20.184,82.0,83.96391297,224.560735698,12.384331731,Hidromek 390-4,196.0,433.135,15436.0,7,1,1,6,451.7,1,36,182.1,0.0
304,10.162,17.54768282,82.63490276,57.559934048,8.348288874,Sany 320-2,194.8,68.85,6372.0,9,2,0,3,56.0,35,0,31.0,39.8
305,20.93,6.30528369,80.96768047,118.135439971,10.929695417,Hidromek 390-9,305.3,219.27,15436.0,9,3,0,5,423.0,12,36,274.2,10.9
306,10.785,20.42296144,88.1016561,79.700781694,4.42467171,Hidromek 390-4,207.9,105.393,8014.1,6,1,1,3,332.8,94,22,50.5,2.0
307,10.74,18.76440522,87.86298362,38.217193799,9.194386216,Sany 320-2,186.5,102.402,4300.1,5,2,1,2,56.0,53,26,123.7,1.2
308,10.103,44.70373678,89.24017237,85.315498999,1.2,LiuGong 349-6,116.5,68.85,6562.5,6,1,1,3,211.5,65,4,131.1,1.9
309,9.618,17.62297787,92.84185443,27.630185157,4.164228531,Sany 320-2,217.4,68.85,10620.1,9,1,0,3,118.7,80,0,31.0,42.1
310,14.659,12.0,88.0,51.75,3.5303,Sany 320-1,202.5,181.05,9164.0,6,0,1,6,189.0,0,35,202.0,1.0
311,16.302,13.33108068,96.88255769,187.94697509,14.3591,Hidromek 390-9,102.0,68.85,14270.0,11,0,1,6,348.3,80,36,200.1,0.0
312,12.441,12.0,88.0,97.625,7.847,XCMG 336-8,235.5,205.275,7631.0,9,3,1,3,190.0,98,14,77.0,1.0
313,20.009,12.60032503,85.28538179,232.46,10.826874822,Sany 320-2,97.7,310.778,15436.0,9,0,1,5,457.0,94,68,135.6,0.0
314,10.251,11.17581153,74.48859067,87.394238253,8.520627051,Sany 320-2,380.8,160.959,8989.4,9,3,0,4,150.3,32,7,207.8,0.0
315,10.836,0.0,78.47873239,88.18400529,2.338680074,Sany 320-1,215.0,68.85,7979.9,5,3,1,4,101.6,58,12,41.2,2.7
316,11.088,13.0461648,99.32146441,56.567803128,11.537447809,Sany 320-2,196.3,112.273,6815.4,7,3,1,2,92.6,16,2,274.4,0.0
317,17.721,11.94054825,89.85230687,68.40592556,11.679136293,LiuGong 349-6,211.7,427.672,7746.6,6,0,1,3,178.9,13,36,39.5,4.4
318,14.034,26.70928926,83.65115635,185.20111841,4.223099332,LiuGong 349-6,330.7,68.85,10213.7,9,1,1,6,381.9,0,47,45.7,0.0
319,17.996,17.41200847,94.56504146,121.268089866,10.476232697,Hidromek 390-9,121.1,451.483,15436.0,10,1,1,5,457.0,0,68,222.1,0.0
320,15.904,19.88787586,88.86115851,112.72960077,11.62713758,Hidromek 390-4,118.9,152.857,14750.2,11,1,1,5,312.0,83,55,117.5,53.9
321,9.499,7.53133562,76.1468804,95.734922259,9.252450892,Hidromek 390-4,272.2,68.85,6006.3,7,1,1,4,56.0,24,0,31.0,62.9
322,11.368,31.02487703,69.95387157,225.654125695,8.687712961,Hidromek 390-4,93.6,83.807,13978.1,10,1,1,2,81.4,69,30,31.0,1.0
323,12.541,7.95747182,91.59916107,55.78295198,12.803626068,Hidromek 390-4,175.9,68.85,8866.1,7,1,1,6,106.4,98,10,74.5,0.8
324,11.239,19.66378884,90.54510892,137.994990636,3.983011966,XCMG 336-3,225.5,145.214,9887.5,9,1,1,6,393.7,98,35,31.0,1.2
325,10.62,13.1560801,84.79284794,53.782261713,9.381149674,LiuGong 360-13,274.1,179.409,6436.9,10,2,1,6,103.3,98,0,174.5,0.0
326,9.335,12.0,88.0,33.375,3.5753,Sany 320-1,202.5,265.2,4912.0,7,1,1,1,133.0,38,37,40.0,2.0
327,12.2,6.6,93.4,118.5,9.6,JCB 390-10,122.0,205.275,7631.0,9,3,1,3,190.0,98,14,77.0,1.0
328,9.833,13.34418138,98.73833676,71.931066995,11.302781753,LiuGong 349-6,266.1,68.85,4306.5,7,3,0,3,193.9,98,40,31.0,35.0
329,11.147,24.00508668,85.65703437,74.208365815,10.864906748,JCB 390-10,201.6,145.433,10997.3,11,3,0,1,196.7,17,4,31.0,0.0
330,7.896,6.0,94.0,72.25,9.1502,XCMG 336-3,122.3,116.025,4591.5,7,1,1,2,144.0,24,24,46.5,35.8
331,22.148,19.50700985,81.86050961,78.022703619,11.538312435,Sany 320-1,199.8,393.9,15436.0,11,0,1,3,366.2,2,67,263.2,8.5
332,11.979,10.49139161,95.51071286,184.305882176,12.791536026,Hidromek 390-9,266.6,121.958,8285.5,6,0,1,4,193.9,88,27,154.8,20.2
333,10.112,17.65703902,88.8028854,101.564336202,6.308233228,LiuGong 349-6,340.1,194.88,9066.1,9,2,1,1,56.0,98,27,76.2,50.0
334,9.4,28.7,71.3,70.7,7.4,JCB 390-10,149.6,149.175,5559.0,8,1,1,1,208.0,27,36,33.0,9.1
335,8.113,13.77714773,89.05580813,73.386854541,3.221376604,XCMG 336-3,179.7,68.85,6880.9,10,2,0,2,243.1,83,37,31.0,31.0
336,8.555,14.01864905,79.92422695,65.949361392,5.170461598,Sany 320-2,122.4,137.57,8836.2,9,0,0,5,239.9,8,0,54.1,1.2
337,18.639,19.65442356,18.0,72.41135727,10.761028673,LiuGong 349-6,202.3,136.159,8675.7,6,1,1,4,188.7,51,41,31.0,1.5
338,10.817,9.5706233,73.1356786,23.553882596,5.217511038,Sany 320-2,225.7,82.645,8655.4,10,2,0,3,56.0,98,16,108.7,10.3
339,9.252,21.0,79.0,29.125,3.148,Sany 320-2,79.7,372.861,5470.0,7,2,1,3,100.0,43,16,94.0,0.2
340,10.559,21.14467234,93.46482496,85.461547914,5.109537289,Sany 320-1,181.5,68.85,15436.0,5,1,1,3,133.9,7,46,31.0,3.2
341,6.7,25.4,74.6,49.6,7.3,JCB 390-10,211.4,381.225,6367.0,9,2,1,2,209.0,56,28,44.0,0.3
342,10.866,18.29184641,91.43113457,33.319612912,5.588753869,Sany 320-2,217.7,68.85,6767.0,6,2,1,3,56.0,54,0,31.0,0.0
343,8.779,24.82553275,99.94161443,190.441864009,11.106460066,Sany 320-2,304.8,270.361,9896.8,7,1,1,6,446.9,95,29,95.7,2.4
344,15.79,23.73587235,83.87528933,232.46,9.062445654,Hidromek 390-4,202.5,353.228,15436.0,8,1,1,6,457.0,1,47,192.5,0.9
345,21.634,14.42336028,76.78181652,161.959628697,11.068973714,Hidromek 390-9,203.7,427.569,15436.0,11,1,1,5,457.0,0,68,239.4,4.6
346,11.465,7.6089533,91.45738684,126.603197775,11.593506159,LiuGong 349-6,221.4,100.02,10455.0,7,3,1,4,269.0,46,35,31.0,6.8
347,12.05,26.86791468,90.58961436,89.875554118,7.824187575,JCB 390-10,235.6,171.199,7675.2,7,2,1,4,56.0,57,14,125.2,35.4
348,8.931,14.86186936,91.22044276,48.043643437,14.320932233,Hidromek 390-4,177.6,356.564,12968.6,6,1,1,6,367.2,98,62,67.2,0.1
349,16.348,13.8473333,90.89203209,106.254180055,7.636281711,Hidromek 390-4,170.0,287.124,15436.0,8,1,1,6,457.0,5,65,243.4,1.9
350,16.063,33.61116578,61.69476986,112.491421848,9.779521441,XCMG 336-3,191.1,135.414,7922.0,10,3,1,4,123.1,50,0,104.2,0.2
351,10.396,14.0,86.0,16.1251,1.5511,Sany 320-2,113.7,89.25,7490.0,5,0,1,6,141.0,0,26,175.0,26.9
352,9.056,23.27718551,83.94232535,55.150144033,10.680896898,XCMG 336-3,197.4,68.85,5899.1,9,2,1,4,89.9,52,10,70.2,0.0
353,15.041,17.04005968,69.41778743,199.896243664,13.395498271,Hidromek 390-9,275.5,224.465,15436.0,5,1,1,2,437.8,0,63,130.7,2.0
354,8.31,27.22600217,91.22256622,223.167591203,11.779469092,Sany 320-1,199.1,178.618,9268.2,9,3,0,3,90.6,61,36,163.1,62.9
355,21.508,82.0,73.8429784,208.911865958,8.613218552,LiuGong 360-13,139.4,131.747,8791.5,7,0,1,4,288.8,0,38,280.0,1.7
356,16.066,22.49550095,80.27589302,0.8,14.114615063,Hidromek 390-4,169.7,496.093,15436.0,11,1,1,5,457.0,54,56,278.7,0.6
357,11.873,17.56867933,54.77097393,48.352719792,9.616865257,LiuGong 349-6,189.0,147.521,8398.3,7,3,0,3,133.4,62,20,42.2,62.9
358,12.403,22.80209355,86.47783437,108.352449912,11.05706094,Hidromek 390-4,287.1,287.417,8978.9,10,1,1,4,56.0,47,14,93.5,62.9
359,7.897,16.42132671,77.59118187,232.46,9.454047551,Hidromek 390-9,290.8,68.85,11690.0,8,1,1,3,409.1,98,51,38.7,0.0
360,9.758,18.74675871,100.0,55.230038941,9.123979704,LiuGong 349-6,221.3,225.432,7313.9,9,3,1,4,310.5,89,19,31.0,0.5
361,9.139,18.0,82.0,28.375,3.1048,Sany 320-2,113.7,381.225,6367.0,9,2,1,2,209.0,56,28,44.0,0.3
362,11.617,6.01697476,93.15865689,69.365629664,10.46079078,LiuGong 349-6,292.5,207.943,9504.4,9,1,1,4,237.4,58,22,117.7,0.0
363,8.719,25.08427897,84.95929984,20.376098487,9.900662084,LiuGong 349-6,183.0,127.037,7762.2,7,3,0,3,159.5,40,6,31.0,54.0
364,11.068,11.50485789,84.16338302,65.535247895,11.372528213,JCB 390-10,204.6,68.85,9321.6,6,2,0,3,56.0,98,6,73.6,21.2
365,15.434,15.35490743,82.91138699,130.971380399,4.7280352,Hidromek 390-4,163.8,116.074,6861.5,7,0,1,1,287.9,48,7,194.2,0.0
366,20.582,4.47524777,94.46445783,78.885132227,12.578486264,Hidromek 390-4,178.3,519.44,15436.0,11,0,1,5,384.1,70,52,217.3,0.0
367,12.208,60.130914,73.98468107,79.236737255,13.19161513,Sany 320-2,220.3,68.85,9048.2,6,2,0,2,56.0,98,17,97.6,3.0
